scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,study,setting,prediction_horizon_s,slot_duration_s,offered_load,traffic_model,traffic_class_mode,packet_bits,deadline_s,reference_snr_db,field_of_view_deg,outage_mode,sensing_model,sensing_covariance_aware,diagnostic_quick_run
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3276,17,174,0,57,3.276,0.9341317365269461,0.0,0.023333333333333334,292.06349206349205,300.00000000000006,500.0,600.0000000000001,0.04961505560307956,0.016253207869974338,0.0658682634730539,0.9419206440483037,17,0,0,0.0,0.0,0,0,0.0,0.0,0.6412012228747115,0.9088285917508359,13.66687681618612,7.491773631824858e-07,0.007835842288222976,0.3900981133501551,118,deadline,deadline_s=0.5,1.0,0.1,0.72,poisson,single,12000,0.5,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3276,17,174,0,57,3.276,0.9341317365269461,0.0,0.023333333333333334,292.06349206349205,300.00000000000006,500.0,600.0000000000001,0.04961505560307956,0.016253207869974338,0.0658682634730539,0.9419206440483037,17,0,0,0.0,0.0,0,0,0.0,0.0,0.6412012228747115,0.9088285917508359,13.66687681618612,7.491773631824858e-07,0.007835842288222976,0.3900981133501551,118,deadline,deadline_s=0.5,1.0,0.1,0.72,poisson,single,12000,0.5,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3276,17,174,0,57,3.276,0.9341317365269461,0.0,0.023333333333333334,292.06349206349205,300.00000000000006,500.0,600.0000000000001,0.04961505560307956,0.016253207869974338,0.0658682634730539,0.9419206440483037,17,0,0,0.0,0.0,0,0,0.0,0.0,0.6412012228747115,0.9088285917508359,13.66687681618612,7.491773631824858e-07,0.007835842288222976,0.3900981133501551,118,deadline,deadline_s=0.5,1.0,0.1,0.72,poisson,single,12000,0.5,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3159,3,280,0,68,3.159,0.9007698887938409,0.0,0.023333333333333334,218.32858499525167,200.0,400.0,842.0000000000073,0.07984031936127745,0.019389791844881665,0.09923011120615911,0.9082806210465785,34,0,0,0.0,0.0,0,0,0.0,0.0,0.5987288993603999,0.8078612428848013,13.63643219579216,1.4438945149594068e-07,0.0016332133721431053,0.38184104957588505,118,deadline,deadline_s=1,1.0,0.1,0.72,poisson,single,12000,1.0,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1198,0,2108,0,201,1.198,0.34160250926717994,0.0,0.023333333333333334,693.5726210350584,800.0,1100.0,1100.0,0.6010835471913316,0.05731394354148845,0.6583974907328201,0.34445083381253594,19,0,0,0.0,0.0,0,0,0.0,0.0,0.7777197355586865,0.6486537226244325,14.500307015419661,1.5548651644443115e-08,0.00018552740229589836,0.4657680926853089,45,deadline,deadline_s=1,1.0,0.1,0.72,poisson,single,12000,1.0,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3301,35,143,0,63,3.301,0.9412603364699174,0.0,0.023333333333333334,321.0239321417752,300.00000000000006,600.0000000000001,800.0,0.04077559167379527,0.017964071856287425,0.05873966353008269,0.9491086831512363,34,0,0,0.0,0.0,0,0,0.0,0.0,0.646933070521374,0.9272159916678895,13.645358658304259,1.430497246403579e-06,0.01357895406240844,0.389884117125429,119,deadline,deadline_s=1,1.0,0.1,0.72,poisson,single,12000,1.0,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3307,35,135,0,65,3.307,0.9429712004562304,0.0,0.023333333333333334,322.28605987299665,300.00000000000006,600.0000000000001,800.0,0.03849443969204448,0.01853435985172512,0.057028799543769604,0.9508338125359402,25,0,0,0.0,0.0,0,0,0.0,0.0,0.6499070415194738,0.9280125701810334,13.665245454093128,1.4304966592475638e-06,0.013578947016539477,0.3920925555559573,119,deadline,deadline_s=1,1.0,0.1,0.72,poisson,single,12000,1.0,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3307,35,135,0,65,3.307,0.9429712004562304,0.0,0.023333333333333334,322.28605987299665,300.00000000000006,600.0000000000001,800.0,0.03849443969204448,0.01853435985172512,0.057028799543769604,0.9508338125359402,25,0,0,0.0,0.0,0,0,0.0,0.0,0.6499070415194738,0.9280125701810334,13.665245454093128,1.4304966592475638e-06,0.013578947016539477,0.3920925555559573,119,deadline,deadline_s=1,1.0,0.1,0.72,poisson,single,12000,1.0,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,564,2731,2687,0,256,0.564,0.16082121471343028,0.15,0.7033333333333334,446.09929078014187,300.00000000000006,1100.0,1437.0000000000007,0.7661819218705447,0.0729968634160251,0.8391787852865698,0.0,33,0,0,0.0,0.0,0,0,0.0,0.0,0.27060715106040883,0.3919335342721801,8.901380459124889,0.00043418665961371844,0.7258557503030985,0.49956448287029737,6,reference_snr,snr_offset_db=-6,1.0,0.1,0.72,poisson,single,12000,1.2,12.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,460,2378,2790,0,257,0.46,0.1311662389506701,0.15,0.7033333333333334,642.6086956521739,700.0000000000001,1400.0000000000002,1600.0,0.795551753635586,0.07328200741374394,0.86883376104933,0.0,33,0,0,0.0,0.0,0,0,0.0,0.0,0.29411764705882354,0.36832622828099754,8.980704761454847,0.0004266094535043464,0.6820902986002877,0.5106220981951791,10,reference_snr,snr_offset_db=-6,1.0,0.1,0.72,poisson,single,12000,1.2,12.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,589,3544,2660,0,258,0.589,0.1679498146564015,0.15,0.7033333333333334,572.4957555178269,500.0,1300.0,1600.0,0.7584830339321357,0.07356715141146279,0.8320501853435985,0.0,33,0,0,0.0,0.0,0,0,0.0,0.0,0.2563130538860218,0.39974602431743156,8.722005737256467,0.0008243561856705984,0.7729704333203099,0.4822202180312256,24,reference_snr,snr_offset_db=-6,1.0,0.1,0.72,poisson,single,12000,1.2,12.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,589,3544,2660,0,258,0.589,0.1679498146564015,0.15,0.7033333333333334,572.4957555178269,500.0,1300.0,1600.0,0.7584830339321357,0.07356715141146279,0.8320501853435985,0.0,33,0,0,0.0,0.0,0,0,0.0,0.0,0.2563130538860218,0.39974602431743156,8.799821142602012,0.00047025668396580284,0.7729702784302834,0.4878399441924213,20,reference_snr,snr_offset_db=-6,1.0,0.1,0.72,poisson,single,12000,1.2,12.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,589,3544,2660,0,258,0.589,0.1679498146564015,0.15,0.7033333333333334,572.4957555178269,500.0,1300.0,1600.0,0.7584830339321357,0.07356715141146279,0.8320501853435985,0.0,33,0,0,0.0,0.0,0,0,0.0,0.0,0.2563130538860218,0.39974602431743156,8.799821142602012,0.00047025668396580284,0.7729702784302834,0.4878399441924213,20,reference_snr,snr_offset_db=-6,1.0,0.1,0.72,poisson,single,12000,1.2,12.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,2741,590,690,0,76,2.741,0.7815796977473625,0.0,0.19,333.3454943451295,200.0,1000.0,1400.0000000000002,0.19674935842600513,0.021670943826632448,0.2184203022526376,0.8387392900856793,33,0,0,0.0,0.0,0,0,0.0,0.0,0.5590840883020376,0.7747703499642403,10.894976276655331,1.4255215705428198e-05,0.1321272964750053,0.39976843997677824,99,reference_snr,snr_offset_db=-3,1.0,0.1,0.72,poisson,single,12000,1.2,15.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1098,15,2152,0,257,1.098,0.31308810949529514,0.0,0.19,641.0746812386157,700.0000000000001,1400.0000000000002,1600.0,0.6136298830909609,0.07328200741374394,0.6869118905047049,0.33598531211750304,24,0,0,0.0,0.0,0,0,0.0,0.0,0.40362376337066236,0.460109475888484,11.71169903131006,2.023842716681082e-06,0.023346538682234522,0.48150147051131414,30,reference_snr,snr_offset_db=-3,1.0,0.1,0.72,poisson,single,12000,1.2,15.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,2817,1165,612,0,78,2.817,0.8032506415739948,0.0,0.19,478.38125665601706,400.0,1000.0,1400.0000000000002,0.174508126603935,0.022241231822070145,0.19674935842600513,0.8619951040391677,37,0,0,0.0,0.0,0,0,0.0,0.0,0.5777170045453734,0.7903408351020356,10.626208552607489,4.2211418470454563e-05,0.24782055872082637,0.3814186282801904,104,reference_snr,snr_offset_db=-3,1.0,0.1,0.72,poisson,single,12000,1.2,15.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,2824,1148,605,0,78,2.824,0.8052466495580268,0.0,0.19,470.6444759206799,400.0,1000.0,1400.0000000000002,0.17251211861990304,0.022241231822070145,0.1947533504419732,0.8641370869033048,37,0,0,0.0,0.0,0,0,0.0,0.0,0.578741018601772,0.7907292386036359,10.627351511334039,4.2307095398648914e-05,0.24874114873477401,0.3817365468374971,104,reference_snr,snr_offset_db=-3,1.0,0.1,0.72,poisson,single,12000,1.2,15.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,2824,1148,605,0,78,2.824,0.8052466495580268,0.0,0.19,470.6444759206799,400.0,1000.0,1400.0000000000002,0.17251211861990304,0.022241231822070145,0.1947533504419732,0.8641370869033048,37,0,0,0.0,0.0,0,0,0.0,0.0,0.578741018601772,0.7907292386036359,10.627351511334039,4.2307095398648914e-05,0.24874114873477401,0.3817365468374971,104,reference_snr,snr_offset_db=-3,1.0,0.1,0.72,poisson,single,12000,1.2,15.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3222,3,222,0,63,3.222,0.9187339606501284,0.0,0.023333333333333334,235.53693358162633,200.0,500.0,1000.0,0.06330196749358426,0.017964071856287425,0.08126603934987169,0.926394479585969,29,0,0,0.0,0.0,0,0,0.0,0.0,0.6193447927778295,0.8608185619619731,13.670925235073929,1.3537333365590043e-07,0.001539344123244166,0.38506983338616246,118,reference_snr,snr_offset_db=0,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1198,0,2066,0,243,1.198,0.34160250926717994,0.0,0.023333333333333334,887.8964941569283,1000.0,1500.0,1700.0000000000002,0.58910749928714,0.06928999144568007,0.6583974907328201,0.34445083381253594,23,0,0,0.0,0.0,0,0,0.0,0.0,0.7777197355586865,0.6486537226244325,14.500307015419661,1.5548651644443115e-08,0.00018552740229589836,0.4657680926853089,45,reference_snr,snr_offset_db=0,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3297,21,134,0,76,3.297,0.9401197604790419,0.0,0.023333333333333334,295.84470730967547,300.00000000000006,600.0000000000001,700.0000000000001,0.038209295694325636,0.021670943826632448,0.059880239520958084,0.9479585968947671,35,0,0,0.0,0.0,0,0,0.0,0.0,0.6526649020436064,0.928558183127918,13.690995227822091,9.403141800615936e-07,0.009556142411702839,0.3924912192622564,118,reference_snr,snr_offset_db=0,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3311,69,131,0,65,3.311,0.9441117764471058,0.0,0.023333333333333334,299.36575052854124,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.01853435985172512,0.05588822355289421,0.9519838987924094,26,0,0,0.0,0.0,0,0,0.0,0.0,0.6512367605567286,0.9289564475963117,13.594591684060429,1.6336094157504656e-05,0.026222452236837692,0.3876839829845543,118,reference_snr,snr_offset_db=0,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3311,69,131,0,65,3.311,0.9441117764471058,0.0,0.023333333333333334,299.36575052854124,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.01853435985172512,0.05588822355289421,0.9519838987924094,26,0,0,0.0,0.0,0,0,0.0,0.0,0.6512367605567286,0.9289564475963117,13.594591684060429,1.6336094157504656e-05,0.026222452236837692,0.3876839829845543,118,reference_snr,snr_offset_db=0,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3391,1,57,0,59,3.391,0.9669232962646136,0.0,0.006666666666666667,265.93925095841934,200.0,600.0000000000001,1109.999999999991,0.016253207869974338,0.016823495865412035,0.03307670373538637,0.9694110920526015,6,0,0,0.0,0.0,0,0,0.0,0.0,0.6768397337700846,0.9830162331911502,16.406794154742094,2.1422023427167615e-08,0.0002550602410375317,0.37094698504826695,119,reference_snr,snr_offset_db=3,1.0,0.1,0.72,poisson,single,12000,1.2,21.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1297,0,1972,0,238,1.297,0.3698317650413459,0.0,0.006666666666666667,818.5042405551272,900.0,1500.0,1600.0,0.5623039635015683,0.06786427145708583,0.6301682349586541,0.3707833047455689,2,0,0,0.0,0.0,0,0,0.0,0.0,0.9195539460198155,0.8066482058262942,17.210119343007626,1.4262323505073536e-09,1.7102458987714284e-05,0.4470426600658752,59,reference_snr,snr_offset_db=3,1.0,0.1,0.72,poisson,single,12000,1.2,21.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3437,1,7,0,63,3.437,0.9800399201596807,0.0,0.006666666666666667,350.82921152167586,300.00000000000006,600.0000000000001,700.0000000000001,0.001996007984031936,0.017964071856287425,0.01996007984031936,0.9825614636935391,15,0,0,0.0,0.0,0,0,0.0,0.0,0.6973328850903014,0.9973277803231273,16.15093819117791,8.095640210295814e-08,0.000958431608296051,0.3620275536734999,119,reference_snr,snr_offset_db=3,1.0,0.1,0.72,poisson,single,12000,1.2,21.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3439,0,0,0,68,3.439,0.9806102081551183,0.0,0.006666666666666667,354.9869148008142,400.0,600.0000000000001,700.0000000000001,0.0,0.019389791844881665,0.019389791844881665,0.9831332189822756,8,0,0,0.0,0.0,0,0,0.0,0.0,0.7055798321232833,0.9992301758794175,16.14831598717005,8.438723877345145e-08,0.000998068247313417,0.3615046793277721,119,reference_snr,snr_offset_db=3,1.0,0.1,0.72,poisson,single,12000,1.2,21.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3439,0,0,0,68,3.439,0.9806102081551183,0.0,0.006666666666666667,354.9869148008142,400.0,600.0000000000001,700.0000000000001,0.0,0.019389791844881665,0.019389791844881665,0.9831332189822756,8,0,0,0.0,0.0,0,0,0.0,0.0,0.7055798321232833,0.9992301758794175,16.14831598717005,8.438723877345145e-08,0.000998068247313417,0.3615046793277721,119,reference_snr,snr_offset_db=3,1.0,0.1,0.72,poisson,single,12000,1.2,21.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3372,0,62,0,73,3.372,0.9615055603079555,0.0,0.006666666666666667,263.70106761565836,200.0,600.0000000000001,1100.0,0.017678927858568578,0.020815511833475905,0.03849443969204448,0.9639794168096055,17,0,0,0.0,0.0,0,0,0.0,0.0,0.6759467393359181,0.9777881729176744,19.385777169104138,6.097968302334291e-14,7.31756170597861e-10,0.3685860325362845,119,reference_snr,snr_offset_db=6,1.0,0.1,0.72,poisson,single,12000,1.2,24.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1101,0,2132,0,274,1.101,0.31394354148845166,0.0,0.006666666666666667,779.3823796548592,900.0,1500.0,1600.0,0.607927003136584,0.07812945537496435,0.6860564585115483,0.31475128644939965,2,0,0,0.0,0.0,0,0,0.0,0.0,0.9917904494634829,0.7063117220827447,19.955546375858493,4.69992225960735e-13,5.63990580871208e-09,0.43351910910497854,55,reference_snr,snr_offset_db=6,1.0,0.1,0.72,poisson,single,12000,1.2,24.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3438,0,7,0,62,3.438,0.9803250641573995,0.0,0.006666666666666667,350.9889470622455,300.00000000000006,600.0000000000001,700.0000000000001,0.001996007984031936,0.017678927858568578,0.019674935842600515,0.9828473413379074,15,0,0,0.0,0.0,0,0,0.0,0.0,0.6976367979346845,0.9972954590525327,19.15130277549999,3.7502411076969735e-13,4.500288836977995e-09,0.3620460953376573,119,reference_snr,snr_offset_db=6,1.0,0.1,0.72,poisson,single,12000,1.2,24.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3438,0,0,0,69,3.438,0.9803250641573995,0.0,0.006666666666666667,356.5154159394997,400.0,600.0000000000001,700.0000000000001,0.0,0.019674935842600515,0.019674935842600515,0.9828473413379074,8,0,0,0.0,0.0,0,0,0.0,0.0,0.7052741118023392,0.9992532639075521,19.149267094658843,3.891484283109022e-13,4.669780622435308e-09,0.361589912546041,119,reference_snr,snr_offset_db=6,1.0,0.1,0.72,poisson,single,12000,1.2,24.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3438,0,0,0,69,3.438,0.9803250641573995,0.0,0.006666666666666667,356.5154159394997,400.0,600.0000000000001,700.0000000000001,0.0,0.019674935842600515,0.019674935842600515,0.9828473413379074,8,0,0,0.0,0.0,0,0,0.0,0.0,0.7052741118023392,0.9992532639075521,19.149267094658843,3.891484283109022e-13,4.669780622435308e-09,0.361589912546041,119,reference_snr,snr_offset_db=6,1.0,0.1,0.72,poisson,single,12000,1.2,24.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3188,3,242,0,77,3.188,0.9090390647276875,0.0,0.05333333333333334,231.68130489335007,200.0,500.0,1000.0,0.06900484744796122,0.021956087824351298,0.09096093527231251,0.9248621990136351,29,0,0,0.0,0.0,0,0,0.0,0.0,0.6146344944450123,0.8436147272142969,13.65091210502083,1.353737893913892e-07,0.0015393495920680406,0.38281951904886363,118,field_of_view,fov_deg=50,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,50.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1504,0,1809,0,194,1.504,0.42885657256914744,0.0,0.05333333333333334,800.2659574468086,900.0,1500.0,1600.0,0.5158254918733961,0.05531793555745652,0.5711434274308526,0.436321438932405,21,0,0,0.0,0.0,0,0,0.0,0.0,0.727240460260866,0.7629158078986209,14.227762512869553,1.556098223537357e-08,0.00018567536924697664,0.435456854143822,55,field_of_view,fov_deg=50,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,50.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3269,21,162,0,76,3.269,0.9321357285429142,0.0,0.05333333333333334,285.1942490058122,300.00000000000006,600.0000000000001,700.0000000000001,0.046193327630453376,0.021670943826632448,0.06786427145708583,0.9483608935306064,30,0,0,0.0,0.0,0,0,0.0,0.0,0.6416163550805671,0.9219081342113873,13.611166952503352,9.403194084165232e-07,0.009556205151813563,0.38314400668021426,118,field_of_view,fov_deg=50,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,50.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3277,102,162,0,68,3.277,0.934416880524665,0.0,0.05333333333333334,288.8922795239548,300.00000000000006,600.0000000000001,700.0000000000001,0.046193327630453376,0.019389791844881665,0.06558311947533504,0.9506817522483318,30,0,0,0.0,0.0,0,0,0.0,0.0,0.6389698753117504,0.9217666878532508,13.455991196657598,2.218637733933514e-05,0.03455461170859097,0.3748518825461096,118,field_of_view,fov_deg=50,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,50.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3277,102,162,0,68,3.277,0.934416880524665,0.0,0.05333333333333334,288.8922795239548,300.00000000000006,600.0000000000001,700.0000000000001,0.046193327630453376,0.019389791844881665,0.06558311947533504,0.9506817522483318,30,0,0,0.0,0.0,0,0,0.0,0.0,0.6389698753117504,0.9217666878532508,13.455991196657598,2.218637733933514e-05,0.03455461170859097,0.3748518825461096,118,field_of_view,fov_deg=50,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,50.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3222,3,222,0,63,3.222,0.9187339606501284,0.0,0.023333333333333334,235.53693358162633,200.0,500.0,1000.0,0.06330196749358426,0.017964071856287425,0.08126603934987169,0.926394479585969,29,0,0,0.0,0.0,0,0,0.0,0.0,0.6193447927778295,0.8608185619619731,13.670925235073929,1.3537333365590043e-07,0.001539344123244166,0.38506983338616246,118,field_of_view,fov_deg=70,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1198,0,2066,0,243,1.198,0.34160250926717994,0.0,0.023333333333333334,887.8964941569283,1000.0,1500.0,1700.0000000000002,0.58910749928714,0.06928999144568007,0.6583974907328201,0.34445083381253594,23,0,0,0.0,0.0,0,0,0.0,0.0,0.7777197355586865,0.6486537226244325,14.500307015419661,1.5548651644443115e-08,0.00018552740229589836,0.4657680926853089,45,field_of_view,fov_deg=70,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
kalman_predictive,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3297,21,134,0,76,3.297,0.9401197604790419,0.0,0.023333333333333334,295.84470730967547,300.00000000000006,600.0000000000001,700.0000000000001,0.038209295694325636,0.021670943826632448,0.059880239520958084,0.9479585968947671,35,0,0,0.0,0.0,0,0,0.0,0.0,0.6526649020436064,0.928558183127918,13.690995227822091,9.403141800615936e-07,0.009556142411702839,0.3924912192622564,118,field_of_view,fov_deg=70,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3311,69,131,0,65,3.311,0.9441117764471058,0.0,0.023333333333333334,299.36575052854124,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.01853435985172512,0.05588822355289421,0.9519838987924094,26,0,0,0.0,0.0,0,0,0.0,0.0,0.6512367605567286,0.9289564475963117,13.594591684060429,1.6336094157504656e-05,0.026222452236837692,0.3876839829845543,118,field_of_view,fov_deg=70,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
oracle,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3311,69,131,0,65,3.311,0.9441117764471058,0.0,0.023333333333333334,299.36575052854124,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.01853435985172512,0.05588822355289421,0.9519838987924094,26,0,0,0.0,0.0,0,0,0.0,0.0,0.6512367605567286,0.9289564475963117,13.594591684060429,1.6336094157504656e-05,0.026222452236837692,0.3876839829845543,118,field_of_view,fov_deg=70,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,70.0,ber,perfect,True,False
reactive_greedy,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3222,3,222,0,63,3.222,0.9187339606501284,0.0,0.016666666666666666,235.53693358162633,200.0,500.0,1000.0,0.06330196749358426,0.017964071856287425,0.08126603934987169,0.9240034413535991,21,0,0,0.0,0.0,0,0,0.0,0.0,0.6193447927778295,0.8608185619619731,13.670925235073929,1.3537333365590043e-07,0.001539344123244166,0.38506983338616246,118,field_of_view,fov_deg=90,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,90.0,ber,perfect,True,False
proportional_fair,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,1043,0,2105,0,359,1.043,0.29740518962075846,0.0,0.016666666666666666,862.4161073825503,1000.0,1500.0,1700.0000000000002,0.6002281151981751,0.10236669518106643,0.7025948103792415,0.2991109836535704,21,0,0,0.0,0.0,0,0,0.0,0.0,0.7994451609584385,0.5837727278123824,14.507947992978949,1.5547850911908e-08,0.0001855177935078325,0.46597677413893074,42,field_of_view,fov_deg=90,1.0,0.1,0.72,poisson,single,12000,1.2,18.0,90.0,ber,perfect,True,False
