predictor,scenario_id,actor_id,anchor_index,horizon_steps,ade_m,fde_m,range_mae_m,bearing_mae_deg,snr_mae_db,outage_f1,outage_auroc,link_lifetime_error_steps,link_lifetime_error_s,predicted_link_lifetime_s,actual_link_lifetime_s,actual_link_lifetime_censored,outage_positive_steps
constant_velocity,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,89,10,0.07017332081352554,0.1752795743619734,0.06932132790251444,0.010555332181971003,0.005406051905082787,1.0,nan,0.0,0.0,0.0,0.0,False,10
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,89,10,0.21448884596526,0.35302615628400963,0.10046025068173633,0.09784894683872043,0.004678103843080805,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,89,10,0.4014234290660667,0.6789493842662861,0.39806744913248904,0.0885249015944465,0.08548608765099779,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,89,10,0.19135575729501167,0.32394885869062323,0.18625591134661762,0.019784426369420294,0.023542471599160387,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,89,10,0.24409461326150175,0.41410444125923535,0.24368446592085036,0.03433117320631489,0.04037876795165367,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
kalman_cv,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,89,10,0.31341844087197945,0.5294904800237923,0.30777354535866835,0.04100785552507562,0.02395532403341969,1.0,nan,0.0,0.0,0.0,0.0,False,10
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,89,10,0.10720815572197258,0.1735040245500364,0.052022150691371394,0.04789132571272591,0.002621339571981629,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,89,10,0.20628633593846146,0.34954141193291555,0.20469524617006626,0.04428864154268368,0.04411097331938798,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,89,10,0.09849901367883936,0.16717796888812908,0.09572656588153734,0.010472747860224327,0.012096582397518674,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,89,10,0.12561069791750373,0.21365914394963345,0.12542709589455042,0.017174860320477044,0.02091815304366431,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
