scheduler,scenario_id,source,seed,vehicles,duration_s,generated_packets,delivered_packets,failed_attempts,deadline_dropped_packets,overflow_dropped_packets,remaining_packets,goodput_mbps,packet_delivery_ratio,scheduled_outage_fraction,availability_outage_fraction,mean_latency_ms,p50_latency_ms,p95_latency_ms,p99_latency_ms,deadline_miss_ratio,censored_packet_ratio,deadline_or_censored_ratio,delivered_before_expiry_ratio,undelivered_packets_at_disconnect,urgent_generated_packets,urgent_delivered_packets,urgent_packet_delivery_ratio,urgent_deadline_miss_ratio,bulk_generated_packets,bulk_delivered_packets,bulk_packet_delivery_ratio,bulk_deadline_miss_ratio,jain_fairness,demand_normalized_jain_fairness,mean_scheduled_snr_db,mean_scheduled_ber,mean_scheduled_per,mean_scheduled_relative_power,switch_count,ablation,channel_mode,traffic_model,history_noise_std_m,forecast_noise_std_m,ber_source
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,1680,2364,1788,0,167,1.68,0.4621733149931224,0.25,0.795,490.0595238095238,400.0,1104.9999999999955,1500.0,0.49188445667125175,0.04594222833562586,0.5378266850068776,0.0,29,0,0,0.0,0.0,0,0,0.0,0.0,0.29349982737751085,0.337590291801443,11.410702844210736,0.00526633407352552,0.5587610153475101,0.23707179826785732,24,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1074,567,2131,0,349,1.074,0.30219471018570626,0.0,0.56,301.86219739292363,200.0,800.0,1000.0,0.5996060776589758,0.09819921215531795,0.6978052898142938,0.8217291507268554,203,0,0,0.0,0.0,0,0,0.0,0.0,0.5507797503652841,0.5180946547900754,13.446370176135023,4.505156776416307e-05,0.2981408184268558,0.36142933407053945,36,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,1765,1477,1647,0,206,1.765,0.4878385848535102,0.0,0.5666666666666667,490.25495750708217,400.0,1200.0000000000002,1500.0,0.4552238805970149,0.056937534549474846,0.5121614151464897,0.6152815013404825,33,0,0,0.0,0.0,0,0,0.0,0.0,0.4175241600362409,0.5612538081865324,12.400165877486687,8.490593976482932e-05,0.40178064273956265,0.3376416518362709,35,part_a_ber_lut,full,poisson,0.0,0.0,lut
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2798,955,459,0,330,2.798,0.7800390298299414,0.0,0.2,362.794853466762,300.00000000000006,900.0,1100.0,0.12796208530805686,0.09199888486200167,0.21996097017005856,0.8617185093932861,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5262888146877851,0.7938461326859905,11.787937893137592,3.306107694557328e-05,0.19913093905761106,0.3035566707699544,101,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1287,3381,1964,0,255,1.287,0.3670849971477467,0.0,0.025,890.5205905205905,900.0,1400.0000000000002,1600.0,0.5601825442099259,0.07273245864232744,0.6329150028522533,0.3797580407199764,100,0,0,0.0,0.0,0,0,0.0,0.0,0.7683403880275075,0.8429394302757083,10.713436758045335,0.00018629023655948224,0.6914262263114767,0.44248728716429536,56,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2219,1948,1083,0,185,2.219,0.6363636363636364,0.025,0.18666666666666668,478.45876520955386,400.0,1100.0,1382.0000000000166,0.3105821623171781,0.05305420131918555,0.36363636363636365,0.7713941341904379,90,0,0,0.0,0.0,0,0,0.0,0.0,0.645836948488062,0.8120339991846072,7.092843100832425,0.012637159167121822,0.41072115970519996,0.2614033207374821,93,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2781,743,654,0,162,2.781,0.7731442869057548,0.0,0.2,352.49910104279036,300.00000000000006,800.0,1200.0000000000002,0.18181818181818182,0.045037531276063386,0.2268557130942452,0.9501195763580458,5,0,0,0.0,0.0,0,0,0.0,0.0,0.7082352682612572,0.7977520854357542,11.257806903234389,2.174284978279222e-05,0.17551858086318645,0.22266787620884837,106,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3300,295,137,0,70,3.3,0.9409751924721984,0.0,0.023333333333333334,288.6969696969697,200.0,600.0000000000001,1000.0,0.039064727687482176,0.01996007984031936,0.05902480752780154,0.948821161587119,28,0,0,0.0,0.0,0,0,0.0,0.0,0.652115332794395,0.9342373260807084,13.143160160498217,4.119673722814997e-05,0.09359860090345788,0.35778595410923203,115,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2272,1178,1069,0,172,2.272,0.6467406774836322,0.0,0.265,355.58978873239437,300.00000000000006,900.0,1200.0000000000002,0.3042983205237689,0.04896100199259892,0.35325932251636777,0.8813033359193173,27,0,0,0.0,0.0,0,0,0.0,0.0,0.474760365756078,0.7393837997798536,14.258050319814721,8.32054052913966e-05,0.3131771234168648,1.846716739852082,89,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1523,1568,1794,0,251,1.523,0.42684977578475336,0.0,0.45166666666666666,329.74392646093236,300.00000000000006,900.0,1300.0,0.5028026905829597,0.07034753363228699,0.5731502242152466,0.8489409141583054,57,0,0,0.0,0.0,0,0,0.0,0.0,0.4378183911625778,0.4992005568658655,10.079983282291096,0.0001086545697207811,0.37497911968023084,0.16684263521106216,85,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2775,751,762,0,103,2.775,0.7623626373626373,0.008333333333333333,0.2966666666666667,325.3693693693694,300.00000000000006,700.0000000000001,1000.0,0.20934065934065935,0.028296703296703297,0.23763736263736263,0.9842333464722113,11,0,0,0.0,0.0,0,0,0.0,0.0,0.5201643585965213,0.7649854311019771,11.020121353944205,0.004241083679912995,0.1955198065099606,0.3348395530657725,110,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,1875,2770,1330,0,287,1.875,0.5369415807560137,0.0,0.2,669.44,700.0000000000001,1100.0,1300.0,0.3808705612829324,0.08218785796105384,0.4630584192439863,0.6677350427350427,3,0,0,0.0,0.0,0,0,0.0,0.0,0.4959159448481519,0.5945094873300619,10.687348893775944,0.0002888673368060832,0.5771287265447874,0.2841896801305982,80,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2551,1658,990,0,94,2.551,0.7017881705639615,0.0,0.4166666666666667,455.62524500196,400.0,1100.0,1400.0000000000002,0.2723521320495186,0.025859697386519945,0.2982118294360385,0.804478082623778,47,0,0,0.0,0.0,0,0,0.0,0.0,0.34925953565706064,0.40583776835828844,10.84252544979981,8.692405704545878e-05,0.3495653553718435,0.21301018858204204,81,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1706,1928,1503,0,345,1.706,0.4800225098480585,0.0,0.265,392.43845252051585,300.00000000000006,1000.0,1400.0000000000002,0.4229037703995498,0.09707371975239167,0.5199774901519415,0.719831223628692,187,0,0,0.0,0.0,0,0,0.0,0.0,0.7645381016552003,0.717926532169209,10.908356123220065,0.00016037470801790458,0.39815883993269663,0.22352012198638557,87,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2639,1123,868,0,111,2.639,0.7294085129906025,0.0,0.27666666666666667,377.45358090185675,300.00000000000006,1000.0,1300.0,0.23991155334438916,0.03067993366500829,0.27059148700939745,0.8900505902192243,27,0,0,0.0,0.0,0,0,0.0,0.0,0.46683558847296364,0.6236644919863594,11.589706192357413,7.270913000068282e-05,0.27339534228848633,0.3140891949677071,94,history_noise_0_5m,full,poisson,0.5,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2869,951,450,0,268,2.869,0.799832729300251,0.0,0.2,337.60892296967586,300.00000000000006,800.0,1100.0,0.12545302481182047,0.07471424588792863,0.2001672706997491,0.8835848475515861,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5199320330549279,0.795478928865272,11.511843672757196,3.1537006674938325e-05,0.2007364202923074,0.2762303139872275,102,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1083,3664,2159,0,264,1.083,0.30889903023388476,0.0,0.025,959.4644506001847,1000.0,1500.0,1700.0000000000002,0.6158014831717057,0.07529948659440959,0.6911009697661152,0.31956329300678665,100,0,0,0.0,0.0,0,0,0.0,0.0,0.7973981827390806,0.9338456435811826,9.999444146906171,0.00019961136731905962,0.7497284072394914,0.29236673855575035,39,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2194,1973,1092,0,201,2.194,0.6291941496988815,0.016666666666666666,0.18666666666666668,517.5934366453965,400.0,1100.0,1500.0,0.3131631775164898,0.05764267278462862,0.37080585030111846,0.7621534752912816,101,0,0,0.0,0.0,0,0,0.0,0.0,0.6513654133181418,0.8209065958246549,8.177022815321527,0.008487550319266566,0.43260340905775824,0.2429498842208413,91,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2798,830,647,0,152,2.798,0.7778704475952183,0.0,0.2,350.4288777698356,300.00000000000006,800.0,1200.0000000000002,0.17987211565193217,0.0422574367528496,0.22212955240478177,0.955927570891698,5,0,0,0.0,0.0,0,0,0.0,0.0,0.7160244784249811,0.7991992235433292,11.133646462798389,2.4089433100628426e-05,0.19382861520917874,0.21636703114471612,109,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3302,262,133,0,72,3.302,0.9415454804676362,0.0,0.023333333333333334,272.47122955784374,200.0,600.0000000000001,1000.0,0.03792415169660679,0.020530367835757058,0.058454519532363844,0.9493962047153537,36,0,0,0.0,0.0,0,0,0.0,0.0,0.6499453669830593,0.9387518021746418,13.19071953946826,3.258781872196037e-05,0.0853427947519078,0.36079739116357357,119,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2271,1310,1070,0,172,2.271,0.6464560204953032,0.016666666666666666,0.265,366.79876706296784,300.00000000000006,900.0,1200.0000000000002,0.3045829775120979,0.04896100199259892,0.35354397950469685,0.8809154383242824,32,0,0,0.0,0.0,0,0,0.0,0.0,0.47363792526307524,0.7400077330281747,11.199839067024417,0.008421814060653923,0.35233067104662896,1.2415583327547022,92,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1546,1794,1771,0,251,1.546,0.43329596412556054,0.0,0.45166666666666666,347.1539456662355,300.00000000000006,900.0,1200.0000000000002,0.49635650224215244,0.07034753363228699,0.5667040358744395,0.8617614269788183,57,0,0,0.0,0.0,0,0,0.0,0.0,0.44488049303023364,0.5115488564678285,9.97260071097084,0.0001381875819308167,0.4271012068355971,0.16359852070599434,85,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2718,771,785,0,137,2.718,0.7467032967032967,0.0,0.2966666666666667,306.14422369389257,300.00000000000006,700.0000000000001,1000.0,0.21565934065934067,0.037637362637362635,0.2532967032967033,0.9594008671659441,29,0,0,0.0,0.0,0,0,0.0,0.0,0.5200511355556838,0.7621206586036103,12.273667063610791,8.666682535013238e-05,0.20257816148676214,0.3289054936192234,105,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,1833,2905,1399,0,260,1.833,0.5249140893470791,0.0,0.2,696.5630114566285,700.0000000000001,1200.0000000000002,1500.0,0.40063001145475374,0.07445589919816724,0.47508591065292094,0.6527777777777778,3,0,0,0.0,0.0,0,0,0.0,0.0,0.48660157672809007,0.5840826680349004,10.502270637138578,0.0002996237655315637,0.6037489787185614,0.26534549480709035,80,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2548,1655,993,0,94,2.548,0.7009628610729023,0.0,0.4166666666666667,455.96546310832025,300.00000000000006,1100.0,1400.0000000000002,0.2731774415405777,0.025859697386519945,0.29903713892709766,0.8035320088300221,47,0,0,0.0,0.0,0,0,0.0,0.0,0.34980444304117336,0.4062042128831413,10.804964653306206,8.837823102564629e-05,0.34870246302122077,0.21074158654143257,96,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1693,2061,1524,0,337,1.693,0.4763646595385481,0.0,0.265,408.2102776137035,300.00000000000006,1000.0,1400.0000000000002,0.4288126055149128,0.09482273494653912,0.5236353404614519,0.7143459915611814,187,0,0,0.0,0.0,0,0,0.0,0.0,0.7636763050443286,0.7187178007254768,10.76488892310274,0.00016739424333032336,0.430836666932135,0.21624924030249681,82,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2628,1149,870,0,120,2.628,0.7263681592039801,0.0,0.27666666666666667,385.99695585996955,300.00000000000006,1000.0,1300.0,0.24046434494195687,0.03316749585406302,0.2736318407960199,0.8863406408094435,27,0,0,0.0,0.0,0,0,0.0,0.0,0.46464988700606785,0.6214538899496488,11.539859499148639,7.524754694312295e-05,0.2763619381589314,0.30901016557120536,89,history_noise_1m,full,poisson,1.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2828,1024,463,0,296,2.828,0.7884025648173961,0.0,0.2,317.0792079207921,300.00000000000006,800.0,1100.0,0.12907722330638416,0.08252021187621968,0.21159743518260385,0.8709578072066523,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5142135556778611,0.7966822227644086,11.36812838899278,3.5174407706114264e-05,0.21875749330969677,0.2655758445133937,101,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1075,3692,2164,0,267,1.075,0.30661722760981175,0.0,0.025,957.953488372093,1000.0,1500.0,1700.0000000000002,0.6172276098117513,0.07615516257843696,0.6933827723901882,0.3172027146650929,100,0,0,0.0,0.0,0,0,0.0,0.0,0.7174074315494758,0.9459068427590862,9.974831918158154,0.00019993356197219638,0.7609853964842288,0.3245878174459337,41,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2182,1952,1122,0,183,2.182,0.6257527960997993,0.008333333333333333,0.18666666666666668,505.04124656278645,400.0,1100.0,1400.0000000000002,0.3217665615141956,0.05248064238600516,0.3742472039002007,0.7557251908396947,83,0,0,0.0,0.0,0,0,0.0,0.0,0.6366151834315887,0.8168368474488722,9.534545820415497,0.004316177630187849,0.4238837699765269,0.24388656240925863,92,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2799,915,659,0,139,2.799,0.7781484570475397,0.0,0.2,357.7706323687031,300.00000000000006,800.0,1100.0,0.1832082290797887,0.03864331387267167,0.22185154295246037,0.9562692176289717,5,0,0,0.0,0.0,0,0,0.0,0.0,0.7149497055797261,0.7989314196486154,11.068192409494266,2.504256083049893e-05,0.20114414298733316,0.21296659265326248,107,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3284,318,151,0,72,3.284,0.9364128885086969,0.0,0.023333333333333334,276.7356881851401,200.0,600.0000000000001,1000.0,0.04305674365554605,0.020530367835757058,0.06358711149130311,0.9442208165612421,36,0,0,0.0,0.0,0,0,0.0,0.0,0.6424045818578207,0.9275347084584717,13.03886014065093,4.5200736666347315e-05,0.10387355414471429,0.3504949677439315,116,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2288,1428,1052,0,173,2.288,0.6512951892968972,0.0,0.265,381.2062937062937,300.00000000000006,900.0,1300.0,0.2994591517221748,0.04924565898092798,0.3487048107031028,0.8875096974398758,14,0,0,0.0,0.0,0,0,0.0,0.0,0.4757988916993791,0.7399515353319814,13.644140389982743,0.00010490938372753031,0.38928502669409387,3.0028080634242964,90,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1528,1904,1786,0,254,1.528,0.4282511210762332,0.0,0.45166666666666666,379.9738219895288,300.00000000000006,900.0,1273.0000000000018,0.500560538116592,0.07118834080717489,0.5717488789237668,0.8517279821627648,57,0,0,0.0,0.0,0,0,0.0,0.0,0.44368296631878196,0.5108617886399066,9.887629752468573,0.0001535506222277113,0.4520931112057952,0.16043794097025554,81,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2760,681,783,0,97,2.76,0.7582417582417582,0.0,0.2966666666666667,293.65942028985506,200.0,700.0000000000001,1000.0,0.21510989010989012,0.026648351648351647,0.24175824175824176,0.9771383523847064,29,0,0,0.0,0.0,0,0,0.0,0.0,0.5157205538769423,0.7567674365481843,12.40634288540973,7.66049252022257e-05,0.1756745968195915,0.33429359665051733,104,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,1748,3001,1448,0,296,1.748,0.5005727376861397,0.0,0.2,713.9588100686499,700.0000000000001,1200.0000000000002,1452.9999999999973,0.4146620847651776,0.08476517754868271,0.49942726231386025,0.6225071225071225,3,0,0,0.0,0.0,0,0,0.0,0.0,0.4705118570988605,0.5613168403564628,10.37428115166052,0.000312851292231007,0.6290549496412087,0.25999770340900946,76,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2538,1668,1003,0,94,2.538,0.6982118294360385,0.0,0.4166666666666667,474.5074862096139,400.0,1100.0,1400.0000000000002,0.2759284731774415,0.025859697386519945,0.3017881705639615,0.8003784295175024,47,0,0,0.0,0.0,0,0,0.0,0.0,0.34573740689591503,0.3921384865770632,10.761852933493122,9.789316866783405e-05,0.36258974006128997,0.2090932360411629,87,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1689,2138,1525,0,340,1.689,0.4752391671356218,0.0,0.265,413.08466548253404,300.00000000000006,1000.0,1300.0,0.42909397861564436,0.09566685424873382,0.5247608328643781,0.7126582278481013,187,0,0,0.0,0.0,0,0,0.0,0.0,0.7692063564823366,0.7245765928841966,10.52184212652557,0.00018934107686099458,0.45876789449806343,0.2024171350996284,85,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2638,1144,860,0,120,2.638,0.7291321171918187,0.0,0.27666666666666667,377.1417740712661,300.00000000000006,900.0,1300.0,0.2377003869541183,0.03316749585406302,0.2708678828081813,0.8897133220910624,27,0,0,0.0,0.0,0,0,0.0,0.0,0.4651950845655009,0.6224685007397224,11.473500592952357,7.602595135579581e-05,0.2787266103375565,0.30236408026242517,94,history_noise_2m,full,poisson,2.0,0.0,analytical
link_lifetime,synthetic-20260827-v5-slots120-dt0.100000,controlled_synthetic_motion,20260827,5,12.0,3587,2704,287,692,0,191,2.704,0.7538332868692501,0.0,0.2,568.1582840236687,600.0000000000001,1000.0,1200.0000000000002,0.1929188737106217,0.05324783942012824,0.24616671313074992,0.832768709578072,4,0,0,0.0,0.0,0,0,0.0,0.0,0.5104251718726439,0.7727214405738697,13.62963759337187,5.320736898940917e-06,0.05389409384673151,0.4769903082806795,90,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260828-v5-slots120-dt0.100000,controlled_synthetic_motion,20260828,5,12.0,3506,1640,2146,1580,0,286,1.64,0.4677695379349686,0.0,0.025,697.0121951219512,700.0000000000001,1300.0,1600.0,0.450656018254421,0.08157444381061038,0.5322304620650313,0.48391856004721157,100,0,0,0.0,0.0,0,0,0.0,0.0,0.8036165133393289,0.7963789065131004,12.044331283639924,0.00011081032147075406,0.4632871106032679,0.5670917877918519,95,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260829-v5-slots120-dt0.100000,controlled_synthetic_motion,20260829,5,12.0,3487,2216,1287,1057,0,214,2.216,0.6355032979638657,0.0,0.18666666666666668,427.48194945848377,400.0,1000.0,1300.0,0.3031258961858331,0.06137080585030112,0.3644967020361342,0.7661711530735235,118,0,0,0.0,0.0,0,0,0.0,0.0,0.6438034655860254,0.7901799843682076,11.535644998534186,0.00011023159016231566,0.27165472742078056,0.2833666441106917,96,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260830-v5-slots120-dt0.100000,controlled_synthetic_motion,20260830,5,12.0,3597,2648,650,791,0,158,2.648,0.7361690297470114,0.0,0.2,405.1737160120846,400.0,900.0,1300.0,0.21990547678621072,0.04392549346677787,0.26383097025298863,0.9046805603006491,5,0,0,0.0,0.0,0,0,0.0,0.0,0.6922855312120197,0.785200209405478,11.523827963769994,1.6213890095365708e-05,0.13161402184055757,0.23544291616347254,101,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260831-v5-slots120-dt0.100000,controlled_synthetic_motion,20260831,5,12.0,3507,3308,76,131,0,68,3.308,0.9432563444539492,0.0,0.023333333333333334,298.91172914147523,300.00000000000006,600.0000000000001,700.0000000000001,0.03735386370116909,0.019389791844881665,0.05674365554605076,0.9511213341000575,29,0,0,0.0,0.0,0,0,0.0,0.0,0.6502628596827856,0.9290200419296406,13.599862746378307,1.5045224158995862e-05,0.02622149784009948,0.38820734616415814,118,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260832-v5-slots120-dt0.100000,controlled_synthetic_motion,20260832,5,12.0,3513,2257,627,1084,0,172,2.257,0.6424708226586963,0.0,0.265,318.29862649534783,300.00000000000006,800.0,1200.0000000000002,0.3085681753487048,0.04896100199259892,0.35752917734130374,0.8754848719937937,50,0,0,0.0,0.0,0,0,0.0,0.0,0.4695588410838833,0.7324921207500418,14.41606123305108,2.991178925064998e-05,0.14912336368235435,1.0093734171890083,87,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260833-v5-slots120-dt0.100000,controlled_synthetic_motion,20260833,5,12.0,3568,1412,443,1909,0,247,1.412,0.3957399103139013,0.0,0.45166666666666666,326.62889518413596,200.0,1000.0,1300.0,0.5350336322869955,0.06922645739910314,0.6042600896860987,0.7870680044593088,57,0,0,0.0,0.0,0,0,0.0,0.0,0.39851686318562596,0.4393863559756394,10.728531967127262,1.4639921429555625e-05,0.13113025067390052,0.19049549337563526,42,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260834-v5-slots120-dt0.100000,controlled_synthetic_motion,20260834,5,12.0,3640,2676,741,790,0,174,2.676,0.7351648351648352,0.0,0.2966666666666667,467.60089686098655,400.0,900.0,1200.0000000000002,0.21703296703296704,0.0478021978021978,0.26483516483516484,0.9396925502562081,33,0,0,0.0,0.0,0,0,0.0,0.0,0.5222103112270123,0.756464483005264,12.143866275607765,7.779107092124856e-05,0.2118166818429616,0.3218838378685016,96,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260835-v5-slots120-dt0.100000,controlled_synthetic_motion,20260835,5,12.0,3492,2055,2430,1204,0,233,2.055,0.5884879725085911,0.0,0.2,579.4160583941606,600.0000000000001,1000.0,1200.0000000000002,0.3447880870561283,0.06672394043528064,0.4115120274914089,0.7318376068376068,3,0,0,0.0,0.0,0,0,0.0,0.0,0.5233235745155445,0.6054543651734382,11.121895366520416,0.00024869987743686943,0.4986201049375641,0.31180072499510864,91,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260836-v5-slots120-dt0.100000,controlled_synthetic_motion,20260836,5,12.0,3635,2553,1603,988,0,94,2.553,0.7023383768913343,0.0,0.4166666666666667,437.6811594202899,300.00000000000006,1100.0,1400.0000000000002,0.2718019257221458,0.025859697386519945,0.29766162310866573,0.8051087984862819,47,0,0,0.0,0.0,0,0,0.0,0.0,0.3507491846510716,0.43374164060236153,10.813418342897528,8.6383155398801e-05,0.33962792671321224,0.21097921575759956,83,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260837-v5-slots120-dt0.100000,controlled_synthetic_motion,20260837,5,12.0,3554,1559,537,1647,0,348,1.559,0.43866066404051773,0.0,0.265,285.24695317511225,200.0,800.0,1100.0,0.46342149690489587,0.09791783905458638,0.5613393359594823,0.6578059071729958,187,0,0,0.0,0.0,0,0,0.0,0.0,0.7215589119382492,0.6734192182452046,12.490137916739151,6.957630353071547e-05,0.11511125316449726,0.3089899273809022,73,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
link_lifetime,synthetic-20260838-v5-slots120-dt0.100000,controlled_synthetic_motion,20260838,5,12.0,3618,2645,812,852,0,121,2.645,0.7310668877833056,0.0,0.27666666666666667,364.1587901701323,300.00000000000006,1000.0,1200.0000000000002,0.23548922056384744,0.03344389165284688,0.2689331122166943,0.8920741989881956,27,0,0,0.0,0.0,0,0,0.0,0.0,0.4754325071397869,0.6457661421653105,11.547814275958585,3.621309090945832e-05,0.18528983540467112,0.2942041586002014,100,forecast_error_0_5m,full,poisson,0.0,0.5,analytical
